date,SE1,SE2,SE3,SE4,SE
2020-07-20,22431.070294,33635.129189,152410.053505,45172.24548,253648.498468
2020-07-21,22397.041813,33883.136034,151992.175734,45935.413803,254207.767384
2020-07-22,22291.823352,33631.564977,153280.424781,46179.601217,255383.41432700003
2020-07-23,23457.02756,35398.837712,154675.907516,46257.855774,259789.628562
2020-07-24,23603.904175,34314.989392,154414.743011,46402.192952,258735.82953000005
2020-07-25,23750.479554,32281.235939,142251.263611,41838.079068,240121.058172
2020-07-26,22821.3207,31709.241485,140879.166527,42185.150449,237594.879161
2020-07-27,23686.567365,33240.446801,156810.230288,46558.467215,260295.711669
2020-07-28,24349.07887,32331.152767,162926.759594,47373.974677,266980.965908
2020-07-29,23684.651383,33499.582745,165848.649899,47858.827761,270891.711788
2020-07-30,24430.112982,36753.580789,170516.921079,48733.781365,280434.39621499996
2020-07-31,23376.256868,35914.997284,167344.761092,47140.331559,273776.346803
2020-08-01,21895.823879,32684.410165,153945.251368,41879.147732,250404.63314399996
2020-08-02,21367.825508,32647.641253,156086.527289,41984.094986,252086.08903599996
2020-08-03,22874.370534,34632.833403,172380.952661,49392.778923,279280.93552099995
2020-08-04,24361.973886,35162.770796,172739.247022,49658.339116,281922.33082
2020-08-05,25505.194954,35259.870669,180749.207085,51814.156868,293328.429576
2020-08-06,24912.181996,36250.590617,178422.133164,51425.699273,291010.60505
2020-08-07,24794.028049,34649.960482,174481.065571,49535.515267,283460.56936900003
2020-08-08,24326.26537,32944.616533,158500.539712,43574.166098,259345.587713
2020-08-09,24593.895022,33724.55778,160363.648851,43806.036299,262488.137952
2020-08-10,25520.170461,35987.620224,183223.179056,52693.998378,297424.96811899997
2020-08-11,25552.365723,36159.010153,185304.130701,53256.850405,300272.356982
2020-08-12,25731.064714,38244.936395,185626.237231,53579.68724,303181.92558000004
2020-08-13,26360.433591,38651.445554,184768.408976,54054.468908,303834.757029
2020-08-14,25635.826541,37465.511992,178969.172427,51410.028692,293480.539652
2020-08-15,25356.758267,36227.732555,156755.771077,44033.167462,262373.429361
2020-08-16,25092.870366,35497.556272,155005.797273,44015.913961,259612.137872
2020-08-17,25736.885626,39121.539239,183538.939305,53795.410389,302192.77455900004
2020-08-18,26077.433114,37367.933812,182967.865641,54348.871231,300762.103798
2020-08-19,24983.435885,38081.558399,183775.26361,54056.949487,300897.207381
2020-08-20,24855.832112,38041.419609,183755.091761,54445.732853,301098.076335
2020-08-21,25501.975368,36051.620848,181088.854008,52591.642609,295234.092833
2020-08-22,24400.832279,31836.076821,161072.943982,45531.030908,262840.88399
2020-08-23,23496.849294,32397.439774,159999.808622,45055.818401,260949.916091
2020-08-24,24802.226444,38157.622228,186634.273874,53463.165025,303057.287571
2020-08-25,24809.391926,39132.31743,189144.74424,53797.741295,306884.194891
2020-08-26,24828.150815,38557.260385,195846.43362,54147.227542,313379.072362
2020-08-27,25132.336343,39875.026239,195857.433903,54438.671672,315303.468157
2020-08-28,26082.056815,40701.132708,189162.137842,53550.67383,309496.00119499996
2020-08-29,26363.832306,38178.145966,175362.21999,45558.178397,285462.376659
2020-08-30,27100.028903,37898.596769,172804.12705,44358.258523,282161.011245
2020-08-31,27474.720491,40007.521253,197916.971039,53979.913017,319379.1258
2020-09-01,27144.849311,38728.780058,198719.705647,54964.51068,319557.845696
2020-09-02,25823.345764,39030.92548,197934.338633,54989.788532,317778.39840899996
2020-09-03,24749.825954,38358.991206,192294.52437,54254.046998,309657.388528
2020-09-04,24786.628265,36654.625083,187746.785938,52064.814385,301252.853671
2020-09-05,23069.625603,35140.094342,171561.9772,45905.300079,275676.997224
2020-09-06,23242.872621,33898.14925,172198.994795,46094.606037,275434.62270300003
2020-09-07,24729.663486,38728.302549,195023.311254,55263.616266,313744.89355499996
2020-09-08,24177.607992,37309.50334,194180.866184,56259.22924,311927.206756
2020-09-09,23825.907974,38162.781651,195423.789536,56887.662967,314300.142128
2020-09-10,24396.620285,41037.505259,199081.142022,56651.291007,321166.558573
2020-09-11,25336.842444,41284.784738,197357.586554,54157.520745,318136.734481
2020-09-12,24515.913034,35584.7855,179952.679293,46803.878344,286857.25617099996
2020-09-13,24058.108467,35633.325935,179826.402247,46595.333772,286113.170421
2020-09-14,25799.911233,38797.555778,197089.251296,53853.203097,315539.921404
2020-09-15,26673.200138,38688.291302,195344.706464,54547.888134,315254.086038
2020-09-16,25591.520673,40043.317867,202215.885833,53207.25083,321057.97520299995
2020-09-17,26128.404997,39011.429467,209419.205927,55520.991185,330080.031576
2020-09-18,26494.974498,40242.333407,201997.615218,55920.82128,324655.74440299993
2020-09-19,25532.644547,37370.308471,179171.869921,48351.602049,290426.424988
2020-09-20,24778.907379,36879.994918,180535.500741,48505.077474,290699.480512
2020-09-21,26244.8804,39124.763607,197838.106653,61233.641149,324441.39180900005
2020-09-22,27018.691157,40150.073203,193585.747498,57995.837205,318750.349063
2020-09-23,26463.905509,39033.738258,196596.949991,57574.140782,319668.73454
2020-09-24,27129.89194,37371.70688,196615.641229,56836.679938,317953.919987
2020-09-25,25928.277308,37718.961718,196352.956027,56867.760332,316867.955385
2020-09-26,25912.881331,35126.562863,179370.52516,47960.263131,288370.232485
2020-09-27,25678.992171,34462.156457,178316.438206,45697.047559,284154.634393
2020-09-28,26705.413612,37276.507715,204489.522155,55007.345412,323478.78889400006
2020-09-29,26865.573206,37691.358811,201636.159947,56824.736582,323017.828546
2020-09-30,26329.094947,39054.789943,203878.669003,57261.483286,326524.037179
2020-10-01,25798.417675,39915.541535,206386.882371,58795.757482,330896.599063
2020-10-02,25836.881587,37749.975622,197449.497238,55923.037878,316959.392325
2020-10-03,25397.7331,33745.019308,183048.236505,48948.602019,291139.590932
2020-10-04,25386.75612,34644.950162,185511.454585,49179.013202,294722.174069
2020-10-05,26027.946706,39718.038257,203332.805254,58536.999352,327615.789569
2020-10-06,26263.873864,41098.193816,206562.615988,59040.912482,332965.59615000006
2020-10-07,25040.277712,41021.2225,208603.353343,59918.936174,334583.78972899995
2020-10-08,25272.947696,39277.86119,209583.013718,60917.537326,335051.35993
2020-10-09,25135.198379,38617.874553,206393.956816,57969.574434,328116.604182
2020-10-10,24760.714506,38558.43579,198011.693161,54203.279681,315534.123138
2020-10-11,24286.186915,38785.702892,202063.308055,56382.22949,321517.42735199997
2020-10-12,26481.426485,42675.042425,226176.692894,65892.103366,361225.26517
2020-10-13,26802.596884,43197.180782,231287.9181,66158.85091,367446.546676
2020-10-14,26895.17032,43372.403651,236342.098614,67808.517447,374418.190032
2020-10-15,27144.649717,44833.835971,236003.090944,68678.512465,376660.089097
2020-10-16,27744.133084,44800.211344,230936.457939,68225.786664,371706.589031
2020-10-17,26098.561649,44011.147452,213163.355044,60376.910801,343649.97494600003
2020-10-18,28232.410728,45621.479165,214957.764017,57848.760356,346660.414266
2020-10-19,29010.319009,48826.010871,250976.461043,70251.383027,399064.17395
2020-10-20,31441.662897,49187.324951,251657.01557,69771.907857,402057.911275
2020-10-21,30844.298267,47052.085118,228794.196772,66303.540699,372994.120856
2020-10-22,30634.574181,44887.523655,220988.201584,64206.115074,360716.414494
2020-10-23,30442.688569,48000.779021,229815.228476,62980.660629,371239.356695
2020-10-24,28687.1264,47094.699481,217903.976255,56375.967415,350061.76955100003
2020-10-25,30449.580748,46482.951165,214926.215866,57143.943498,349002.691277
2020-10-26,28021.487347,43279.027715,223510.388554,62067.108068,356878.01168399997
2020-10-27,27634.051014,42035.229062,227422.772837,64309.420775,361401.473688
2020-10-28,27149.452612,41868.446496,232423.564503,65195.18561,366636.649221
2020-10-29,27581.745644,44178.810289,233593.628605,66125.015536,371479.20007400005
2020-10-30,28780.114085,44951.705457,238443.746222,65938.736019,378114.301783
2020-10-31,28727.02877,41230.900121,210600.466597,57159.454861,337717.850349
2020-11-01,26932.834209,39311.156829,205323.661789,56136.330208,327703.98303500004
2020-11-02,28104.46806,40371.331719,223740.812565,63509.388415,355726.000759
2020-11-03,27740.582877,43111.627221,228815.354129,66212.545256,365880.109483
2020-11-04,28384.642724,44815.908462,243106.434883,69272.62841,385579.614479
2020-11-05,28375.985078,44204.253607,237415.08833,69589.919618,379585.246633
2020-11-06,28436.868181,42921.298394,221098.246293,64126.992619,356583.405487
2020-11-07,27723.407773,42713.978486,211781.077061,58951.554259,341170.017579
2020-11-08,28109.919209,43629.887305,214639.136916,59268.739623,345647.683053
2020-11-09,29506.324386,47394.613563,240807.101226,67938.466568,385646.505743
2020-11-10,31732.780033,50637.817802,248291.662967,69319.697919,399981.958721
2020-11-11,32106.374927,50776.479988,244856.260555,70592.689,398331.80447
2020-11-12,30388.368401,49433.78018,244208.926499,71635.65394,395666.72902
2020-11-13,29955.962155,47124.790117,236618.904454,67164.048209,380863.7049350001
2020-11-14,28120.710565,44882.539889,216135.933516,59853.821361,348993.005331
2020-11-15,27544.164349,43618.82252,213521.05174,58365.234909,343049.273518
2020-11-16,28816.616342,43853.552142,235166.828422,66803.1116,374640.108506
2020-11-17,27221.662172,44985.121281,238066.911319,67990.799042,378264.493814
2020-11-18,26677.861349,46060.591921,235423.589778,67814.358666,375976.401714
2020-11-19,29293.717268,47875.517327,256528.836283,71637.908137,405335.979015
2020-11-20,30873.098898,49796.181556,272163.537741,75136.896212,427969.714407
2020-11-21,31371.746974,47144.580049,248228.862188,68591.176246,395336.365457
2020-11-22,30475.160521,43514.997046,234019.404246,63740.093559,371749.655372
2020-11-23,30458.125369,46432.761379,261500.941933,72712.333237,411104.161918
2020-11-24,32157.107958,47975.130417,260655.090726,74013.095901,414800.42500199995
2020-11-25,30355.124919,48447.256734,246962.92085,72324.111618,398089.414121
2020-11-26,30246.171815,48955.715096,254661.244559,74507.784631,408370.916101
2020-11-27,33079.614499,52687.288327,275635.491655,79352.321974,440754.7164550001
2020-11-28,32617.486195,53378.6167,265534.979348,76014.35592,427545.438163
2020-11-29,31660.926047,52874.175371,267542.763777,76501.422308,428579.287503
2020-11-30,33009.379334,55169.893725,285565.699291,85293.486476,459038.4588260001
2020-12-01,31608.581657,53635.189832,277427.165247,82902.210136,445573.146872
2020-12-02,30963.877931,55603.78798,279971.302811,81889.240128,448428.20884999994
2020-12-03,30138.76594,53105.467451,283770.936062,84843.540546,451858.709999
2020-12-04,31128.979027,52209.047286,272209.919602,81759.896848,437307.842763
2020-12-05,29894.825059,47512.034014,239730.767025,70506.560727,387644.186825
2020-12-06,29317.392303,46627.676795,233884.282958,68141.180791,377970.53284700005
2020-12-07,30537.546212,49408.142779,262562.801199,77158.115059,419666.605249
2020-12-08,31552.521523,50637.096193,270461.006102,79395.945275,432046.569093
2020-12-09,30774.098142,52144.992204,273996.264581,80108.26185,437023.616777
2020-12-10,31194.379234,52123.316523,274549.986472,81845.60389,439713.28611900005
2020-12-11,31748.993793,52600.084566,273565.005036,80878.899578,438792.982973
2020-12-12,32417.005108,51306.88208,246990.731335,72247.02012,402961.638643
2020-12-13,33579.055867,50497.309176,245681.799082,70328.339598,400086.503723
2020-12-14,33764.590284,52006.852653,273422.790015,80251.439907,439445.672859
2020-12-15,33059.350366,51862.378949,260754.687556,76694.053798,422370.47066899994
2020-12-16,33025.753415,52538.275769,260892.256354,75282.614321,421738.899859
2020-12-17,33998.279582,52150.057918,265481.524059,76824.115939,428453.977498
2020-12-18,32632.924597,51098.662612,253717.846517,73435.017015,410884.450741
2020-12-19,31409.63451,47409.633392,234040.031756,68614.100809,381473.400467
2020-12-20,30700.324227,46239.084388,232862.990785,67673.512984,377475.912384
2020-12-21,30160.152356,48997.282176,251780.280521,74432.737698,405370.452751
2020-12-22,31633.789232,50331.053967,256162.945283,74327.938803,412455.727285
2020-12-23,31469.335293,49762.513979,254172.112203,72233.267334,407637.228809
2020-12-24,30251.018771,47273.064002,251591.134069,68236.868262,397352.08510400006
2020-12-25,32150.879529,49741.792059,259532.677645,72897.467032,414322.816265
2020-12-26,34159.85616,49960.052937,259383.097659,74627.703268,418130.710024
2020-12-27,32909.976455,45035.238784,244559.688164,71366.900933,393871.804336
2020-12-28,31971.50106,49590.605348,262230.62862,75321.694354,419114.429382
2020-12-29,32616.589386,52260.754766,253797.112277,73280.267701,411954.72413
2020-12-30,31591.649202,53572.284313,258706.531902,73070.120367,416940.585784
2020-12-31,31340.499456,53499.045743,245781.284314,69203.459941,399824.2894539999
2021-01-01,30784.18544,50335.165849,241484.459594,68265.101028,390868.911911
2021-01-02,31868.589264,52227.157604,247136.307855,71047.37589,402279.43061299995
2021-01-03,32515.430373,53673.962943,259607.798155,73817.553696,419614.745167
2021-01-04,36251.415032,59005.511988,291086.848893,85029.160724,471372.936637
2021-01-05,35400.933167,60354.082299,292517.106144,84749.569139,473021.69074900006
2021-01-06,34316.586822,60236.896102,290624.187153,79987.256532,465164.926609
2021-01-07,35860.895059,60487.178445,299645.885072,85089.049079,481083.007655
2021-01-08,34495.586308,57131.46879,288877.207449,83143.165298,463647.42784499994
2021-01-09,32555.048578,54757.509679,273244.664349,76751.917013,437309.139619
2021-01-10,31904.915628,53451.680727,274210.50957,77282.13033,436849.236255
2021-01-11,33796.555237,59216.429358,298426.137169,85189.53789,476628.659654
2021-01-12,34590.644832,57848.278665,304526.80854,86360.377037,483326.109074
2021-01-13,37948.016255,59442.212668,313034.472529,89444.674108,499869.37556
2021-01-14,40446.048743,61264.164158,322320.300887,90326.056412,514356.5702
2021-01-15,35987.713151,63828.778982,338676.281369,97039.599737,535532.373239
2021-01-16,35282.392106,58806.803475,308916.991495,91381.878277,494388.065353
2021-01-17,36248.910531,57640.710292,290263.607681,84962.377392,469115.605896
2021-01-18,38994.112944,63212.365443,307319.292257,92765.050562,502290.82120600005
2021-01-19,38148.783486,63240.169671,297006.711391,87774.843612,486170.50816
2021-01-20,36498.183438,58596.004843,293468.026815,83883.782268,472445.997364
2021-01-21,35861.943001,55630.331493,285920.162282,80000.811543,457413.248319
2021-01-22,34501.57152,51801.959195,282120.989239,78546.293641,446970.813595
2021-01-23,34232.798194,50019.942476,261131.477284,73728.79414,419113.012094
2021-01-24,35468.100031,52876.458044,271267.531097,75696.811165,435308.900337
2021-01-25,37221.165606,54752.164825,301209.823091,85463.878581,478647.0321030001
2021-01-26,37349.402616,58543.765797,311768.381226,88556.115324,496217.6649630001
2021-01-27,35320.244163,59807.139713,320811.597833,89544.236788,505483.218497
2021-01-28,36622.307622,60929.353314,326274.393191,91373.727927,515199.7820539999
2021-01-29,39294.326204,62746.756763,325080.642987,93281.801904,520403.527858
2021-01-30,36039.659366,60918.414775,316474.577417,86993.622041,500426.273599
2021-01-31,34327.777051,58659.842283,318502.162277,83176.686117,494666.467728
2021-02-01,34955.827026,60590.081224,335849.580178,93793.605425,525189.093853
2021-02-02,38352.571975,63020.374235,324167.660267,91173.173626,516713.78010300006
2021-02-03,36324.584102,62899.564159,333555.825835,95516.067582,528296.041678
2021-02-04,36007.785906,60602.501353,352920.563608,99764.329749,549295.180616
